DATE,rainfall,Price,temp,monthrf,monthtp,trade
2021-03-07,0.6,58344,8.7,0.23,9.98,2520
2021-03-08,0,58344,6.9,0.23,9.98,139540
2021-03-09,0,58344,6.9,0.23,9.98,300
2021-03-10,0,58209,8.4,0.23,9.98,88680
2021-03-11,0,58222,14.1,0.23,9.98,120100
2021-03-12,0,58222,13.2,0.23,9.98,119180
2021-03-13,0,58222,10,0.23,9.98,119180
2021-03-14,0,57533,7.8,0.23,9.98,139880
2021-03-15,0,57544,7.8,0.23,9.98,101500
2021-03-16,0,58033,6.8,0.23,9.98,59560
2021-03-17,0,58496,8,0.23,9.98,97020
2021-03-18,0,58660,8.4,0.23,9.98,62460
2021-03-19,0,58660,9.6,0.23,9.98,59740
2021-03-20,0,58660,12.4,0.23,9.98,59740
2021-03-21,0,58660,13.6,0.23,9.98,84120
2021-03-22,0,58662,17.8,0.23,9.98,56820
2021-03-23,0.4,58662,20.7,0.23,9.98,113320
2021-03-24,0.4,58662,20.7,0.23,9.98,2880
2021-03-25,2.5,59582,17.8,0.23,9.98,81220
2021-03-26,0,59738,9.3,0.23,9.98,51380
2021-03-27,0,59738,9.9,0.23,9.98,70740
2021-03-28,1.4,59738,9.7,0.23,9.98,70740
2021-03-29,0,60042,6.6,0.23,9.98,86140
2021-03-30,0,60042,6.6,0.23,9.98,840
2021-03-31,0,60062,7,0.23,9.98,64020
2021-04-01,0,60062,7,0.23,9.98,0
2021-04-02,0,60004,8,0.23,9.98,73380
2021-04-03,0,60222,9.3,0.23,9.98,59980
2021-04-04,0,60222,8,0.23,9.98,54300
2021-04-05,0,60222,5.5,0.23,9.98,55980
2021-04-06,0,60222,5,0.23,9.98,55980
2021-04-07,0,60244,4.1,0.23,9.98,93180
2021-04-08,0,60278,3.2,0.448387097,1.435483871,50980
2021-04-09,0,60358,3.3,0.448387097,1.435483871,49180
2021-04-10,0,60424,3.8,0.448387097,1.435483871,60420
2021-04-11,0,60424,2.3,0.448387097,1.435483871,77540
2021-04-12,0,60424,1.7,0.448387097,1.435483871,54320
2021-04-13,0,60424,1.7,0.448387097,1.435483871,3000
2021-04-14,0,60424,1.9,0.448387097,1.435483871,3000
2021-04-15,0,60469,4,0.448387097,1.435483871,70920
2021-04-16,0,60471,1.7,0.448387097,1.435483871,93920
2021-04-17,0,60478,1.2,0.448387097,1.435483871,53640
2021-04-18,0,60456,4.1,0.448387097,1.435483871,53640
2021-04-19,0,60464,5.3,0.448387097,1.435483871,65720
2021-04-20,0,60464,5.3,0.448387097,1.435483871,3600
2021-04-21,0,60464,4.7,0.448387097,1.435483871,49860
2021-04-22,0,60464,3.1,0.448387097,1.435483871,49860
2021-04-23,0.2,60473,-2.5,0.448387097,1.435483871,85300
2021-04-24,0.2,60473,-2.5,0.448387097,1.435483871,2980
2021-04-25,0.2,60473,-2.5,0.448387097,1.435483871,840
2021-04-26,0,60489,-3.8,0.448387097,1.435483871,37680
2021-04-27,0,60344,-3.9,0.448387097,1.435483871,32660
2021-04-28,0,60456,-1.7,0.448387097,1.435483871,18440
2021-04-29,0,60456,-1.7,0.448387097,1.435483871,2000
2021-04-30,0,60456,1.4,0.448387097,1.435483871,93880
2021-05-01,0,60456,1.4,0.448387097,1.435483871,960
2021-05-02,0,60456,-1.2,0.448387097,1.435483871,114420
2021-05-03,0,60456,-1.7,0.448387097,1.435483871,114420
2021-05-04,0,60478,-0.8,0.448387097,1.435483871,77960
2021-05-05,0,60478,-0.8,0.448387097,1.435483871,4000
2021-05-06,0,60478,1.8,0.448387097,1.435483871,100700
2021-05-07,0,60593,2.7,0.448387097,1.435483871,87700
2021-05-08,0,60593,2.7,0.448387097,1.435483871,4800
2021-05-09,0,60600,4.7,0.448387097,1.435483871,92380
2021-05-10,0,60600,2.2,0.448387097,1.435483871,92360
2021-05-11,0,60600,1.8,0.448387097,1.435483871,50440
2021-05-12,8.4,60600,6,0.448387097,1.435483871,50440
2021-05-13,0,60600,4,0.448387097,1.435483871,118840
2021-05-14,4.4,60571,2.4,0.448387097,1.435483871,54880
2021-05-15,0.6,60571,-3.7,0.448387097,1.435483871,67180
2021-05-16,0.3,60002,-3.5,0.448387097,1.435483871,123740
2021-05-17,0,60002,-0.6,1.140625,0.73125,123740
2021-05-18,0,60002,0.2,1.140625,0.73125,123740
2021-05-19,0,60002,-1.2,1.140625,0.73125,123740
2021-05-20,0,59863,-0.2,1.140625,0.73125,157140
2021-05-21,0,59877,-0.2,1.140625,0.73125,150520
2021-05-22,0.2,59853,-2.6,1.140625,0.73125,97900
2021-05-23,0.8,59709,-8.3,1.140625,0.73125,117420
2021-05-24,0.4,59733,-11.6,1.140625,0.73125,43460
2021-05-25,0.1,59733,-7.8,1.140625,0.73125,12620
2021-05-26,0,59733,-5.1,1.140625,0.73125,12620
2021-05-27,0,59733,-2.4,1.140625,0.73125,137240
2021-05-28,0,59723,-2.3,1.140625,0.73125,99860
2021-05-29,0,59870,2.2,1.140625,0.73125,130780
2021-05-30,0,59800,4.6,1.140625,0.73125,157740
2021-05-31,0,59835,8.6,1.140625,0.73125,173120
2021-06-01,0,59835,0.5,1.140625,0.73125,192880
2021-06-02,0,59835,-2.3,1.140625,0.73125,192880
2021-06-03,1,59835,1,1.140625,0.73125,179080
2021-06-04,0,59870,-2.3,1.140625,0.73125,143340
2021-06-05,0,59916,4,1.140625,0.73125,148340
2021-06-06,3.7,59986,9.2,1.140625,0.73125,123560
2021-06-07,2.8,59961,8.4,1.140625,0.73125,122460
2021-06-08,13.9,59961,8.3,1.140625,0.73125,160440
2021-06-09,0,59961,7.1,1.140625,0.73125,160440
2021-06-10,0,59961,6,1.140625,0.73125,128620
2021-06-11,9,59968,6.5,1.140625,0.73125,129860
2021-06-12,0,59968,3.4,1.140625,0.73125,117140
2021-06-13,1.1,61059,-0.2,1.140625,0.73125,122960
2021-06-14,0.2,61059,-3.1,1.140625,0.73125,148460
2021-06-15,0.2,61059,-3.1,1.140625,0.73125,148460
2021-06-16,0,61059,0.8,1.140625,0.73125,94220
2021-06-17,3.1,61059,5.9,1.140625,0.73125,94220
2021-06-18,16.4,61059,8.6,1.182142857,4.342857143,234180
2021-06-19,0,61059,-1.5,1.182142857,4.342857143,165760
2021-06-20,0,61105,-0.4,1.182142857,4.342857143,108840
2021-06-21,1.2,60195,0.7,1.182142857,4.342857143,129500
2021-06-22,0,60214,0.8,1.182142857,4.342857143,121200
2021-06-23,0,60214,5,1.182142857,4.342857143,152120
2021-06-24,0,60214,6.2,1.182142857,4.342857143,152120
2021-06-25,0,60168,0,1.182142857,4.342857143,202480
2021-06-26,0,60184,0,1.182142857,4.342857143,199620
2021-06-27,0,60184,0.8,1.182142857,4.342857143,196740
2021-06-28,0,60184,3.8,1.182142857,4.342857143,50980
2021-06-29,0,60184,5.9,1.182142857,4.342857143,50980
2021-06-30,0,60184,6.8,1.182142857,4.342857143,50980
2021-07-01,0,60184,9.1,1.182142857,4.342857143,50980
2021-07-02,0.2,60184,3.1,1.182142857,4.342857143,104820
2021-07-03,1.2,60184,1,1.182142857,4.342857143,6360
2021-07-04,1.6,60252,-4,1.182142857,4.342857143,5880
2021-07-05,0,60252,-1.8,1.182142857,4.342857143,5880
2021-07-06,0,60298,4.4,1.182142857,4.342857143,5880
2021-07-07,0,60298,10,1.182142857,4.342857143,5880
2021-07-08,0,60298,13.3,1.182142857,4.342857143,5880
2021-07-09,0,60298,9.9,1.182142857,4.342857143,6720
2021-07-10,0,60273,2.3,1.182142857,4.342857143,6720
2021-07-11,0,60273,3.8,1.182142857,4.342857143,6720
2021-07-12,10.4,60273,7.4,1.182142857,4.342857143,6720
2021-07-13,2.1,60273,8.7,1.182142857,4.342857143,3360
2021-07-14,0,60273,8.5,1.182142857,4.342857143,3360
2021-07-15,0,60273,9.2,1.182142857,4.342857143,3360
2021-07-16,34.6,60273,11.4,4.103225806,8.883870968,14100
2021-07-17,0.3,59818,3.7,4.103225806,8.883870968,3360
2021-07-18,0,59809,4.3,4.103225806,8.883870968,3360
2021-07-19,12.4,59832,7.4,4.103225806,8.883870968,3360
2021-07-20,0.1,59884,8.8,4.103225806,8.883870968,2500
2021-07-21,0,59884,7.6,4.103225806,8.883870968,2500
2021-07-22,0,59884,7.4,4.103225806,8.883870968,2500
2021-07-23,0,59900,7.1,4.103225806,8.883870968,2500
2021-07-24,0,59855,6.1,4.103225806,8.883870968,2500
2021-07-25,0,59855,8.8,4.103225806,8.883870968,4300
2021-07-26,6.6,60036,10.1,4.103225806,8.883870968,4300
2021-07-27,11.5,60036,9.2,4.103225806,8.883870968,4300
2021-07-28,0,60036,7.2,4.103225806,8.883870968,4300
2021-07-29,0,60036,6.9,4.103225806,8.883870968,4300
2021-07-30,0.3,60095,10.7,4.103225806,8.883870968,4300
2021-07-31,7.6,60095,9.2,4.103225806,8.883870968,4300
2021-08-01,0,60005,7.3,4.103225806,8.883870968,4300
2021-08-02,0,59595,9,4.103225806,8.883870968,4300
2021-08-03,0,59639,11.7,4.103225806,8.883870968,4300
2021-08-04,22.1,59639,8.7,4.103225806,8.883870968,75540
2021-08-05,0,59639,6.3,4.103225806,8.883870968,75540
2021-08-06,0,59723,6.6,4.103225806,8.883870968,79680
2021-08-07,0,59714,7.3,4.103225806,8.883870968,79680
2021-08-08,0,59866,9,4.103225806,8.883870968,79680
2021-08-09,0,60373,10.6,4.103225806,8.883870968,79680
2021-08-10,0,60366,12.3,4.103225806,8.883870968,79680
2021-08-11,31.6,60366,14.4,4.103225806,8.883870968,79680
2021-08-12,0.1,60366,11.4,4.103225806,8.883870968,79680
2021-08-13,0,60402,12.1,4.103225806,8.883870968,79680
2021-08-14,0,60441,10.4,4.103225806,8.883870968,79680
2021-08-15,0,60450,12.4,4.103225806,8.883870968,79680
2021-08-16,0,60255,15.6,1.45,13.04333333,79680
2021-08-17,0,60255,17.1,1.45,13.04333333,79680
2021-08-18,5.4,60255,14.8,1.45,13.04333333,79680
2021-08-19,1,60255,9.4,1.45,13.04333333,79680
2021-08-20,0,60255,9.1,1.45,13.04333333,79680
2021-08-21,0,60255,10.8,1.45,13.04333333,79680
2021-08-22,0,60186,11.6,1.45,13.04333333,16120
2021-08-23,0,60630,11.2,1.45,13.04333333,16120
2021-08-24,0,60759,11.6,1.45,13.04333333,16120
2021-08-25,0,60759,11.9,1.45,13.04333333,16120
2021-08-26,0,60759,13.1,1.45,13.04333333,16120
2021-08-27,22.9,60768,13.9,1.45,13.04333333,16120
2021-08-28,0.5,60768,9.3,1.45,13.04333333,16120
2021-08-29,0,60700,8.3,1.45,13.04333333,16120
2021-08-30,0,59495,8.7,1.45,13.04333333,16120
2021-08-31,0,59495,12.7,1.45,13.04333333,16120
2021-09-01,0,59495,11,1.45,13.04333333,16120
2021-09-02,0,59495,10.1,1.45,13.04333333,16120
2021-09-03,0,59564,9.9,1.45,13.04333333,4300
2021-09-04,0,59564,12,1.45,13.04333333,4300
2021-09-05,0,59564,15.9,1.45,13.04333333,4300
2021-09-06,0,59564,17.4,1.45,13.04333333,4300
2021-09-07,0,59518,18.8,1.45,13.04333333,4300
2021-09-08,0,59518,16.9,1.45,13.04333333,40860
2021-09-09,0,59518,14.8,1.45,13.04333333,40860
2021-09-10,0,59564,14.6,1.45,13.04333333,40860
2021-09-11,0,59564,15,1.45,13.04333333,5980
2021-09-12,0,59564,16.1,1.45,13.04333333,5980
2021-09-13,3.1,59745,15.4,1.45,13.04333333,5980
2021-09-14,10.6,59765,14.3,1.45,13.04333333,5980
2021-09-15,18.2,59765,10.7,4.158064516,17.05806452,2980
2021-09-16,0,59765,11.2,4.158064516,17.05806452,2980
2021-09-17,0,59798,12.9,4.158064516,17.05806452,0
2021-09-18,31.7,59798,16.7,4.158064516,17.05806452,6020
2021-09-19,0.2,59798,14,4.158064516,17.05806452,1780
2021-09-20,0,60934,14,4.158064516,17.05806452,1780
2021-09-21,0,60957,15.7,4.158064516,17.05806452,1780
2021-09-22,0,60957,14.4,4.158064516,17.05806452,1780
2021-09-23,0,60957,16.2,4.158064516,17.05806452,1780
2021-09-24,0,60895,17.7,4.158064516,17.05806452,440
2021-09-25,0,60945,18.4,4.158064516,17.05806452,1960
2021-09-26,0,61014,20.3,4.158064516,17.05806452,2060
2021-09-27,0,60945,19,4.158064516,17.05806452,3580
2021-09-28,0,60945,20.8,4.158064516,17.05806452,6600
2021-09-29,19.4,60945,21,4.158064516,17.05806452,1320
2021-09-30,39.9,60945,19.9,4.158064516,17.05806452,1320
2021-10-01,0.6,61002,15,4.158064516,17.05806452,6220
2021-10-02,0,61002,16.6,4.158064516,17.05806452,13960
2021-10-03,0,61002,19.2,4.158064516,17.05806452,9140
2021-10-04,13.1,61707,15.7,4.158064516,17.05806452,17260
2021-10-05,0,61548,16.8,4.158064516,17.05806452,18000
2021-10-06,0,61548,18,4.158064516,17.05806452,8460
2021-10-07,0,61548,19.8,4.158064516,17.05806452,8460
2021-10-08,0,61548,18.3,4.158064516,17.05806452,32600
2021-10-09,0,61548,16.5,4.158064516,17.05806452,18400
2021-10-10,0,61548,17,4.158064516,17.05806452,22660
2021-10-11,0.8,61661,16.7,4.158064516,17.05806452,14200
2021-10-12,5,61707,17.2,4.158064516,17.05806452,21380
2021-10-13,0,61707,17.4,4.158064516,17.05806452,25220
2021-10-14,0,61707,19.8,4.158064516,17.05806452,25220
2021-10-15,0,61480,21.9,4.158064516,17.05806452,30420
2021-10-16,0,61684,22.2,4.246666667,22.34333333,26520
2021-10-17,0,61502,22.6,4.246666667,22.34333333,16540
2021-10-18,13.8,61048,20,4.246666667,22.34333333,22420
2021-10-19,1.4,61048,18.9,4.246666667,22.34333333,36380
2021-10-20,0,61048,19.9,4.246666667,22.34333333,43600
2021-10-21,0,61048,21.5,4.246666667,22.34333333,43600
2021-10-22,0,61048,21,4.246666667,22.34333333,47320
2021-10-23,0,61048,23.6,4.246666667,22.34333333,46380
2021-10-24,0,61048,23.6,4.246666667,22.34333333,2000
2021-10-25,0,61116,24.1,4.246666667,22.34333333,54980
2021-10-26,0,61116,24.1,4.246666667,22.34333333,1800
2021-10-27,31.8,61132,22.5,4.246666667,22.34333333,47780
2021-10-28,31.8,61132,22.5,4.246666667,22.34333333,2520
2021-10-29,31.9,61132,23.4,4.246666667,22.34333333,43800
2021-10-30,31.9,61132,23.4,4.246666667,22.34333333,1680
2021-10-31,0,61132,23.5,4.246666667,22.34333333,20300
2021-11-01,0,61132,22,4.246666667,22.34333333,20300
2021-11-02,0,61132,22.3,4.246666667,22.34333333,54040
2021-11-03,0,61132,22.3,4.246666667,22.34333333,960
2021-11-04,16.1,61132,21.3,4.246666667,22.34333333,53400
2021-11-05,16.1,61132,21.3,4.246666667,22.34333333,840
2021-11-06,0,61041,23.5,4.246666667,22.34333333,24760
2021-11-07,0,61041,21.6,4.246666667,22.34333333,31220
2021-11-08,0,61041,21.6,4.246666667,22.34333333,700
2021-11-09,0.8,61041,21.3,4.246666667,22.34333333,38120
2021-11-10,0,61041,22.1,4.246666667,22.34333333,28660
2021-11-11,0,61041,22.1,4.246666667,22.34333333,200
2021-11-12,0,61041,22.5,4.246666667,22.34333333,200
2021-11-13,0,61245,22.9,4.246666667,22.34333333,48740
2021-11-14,0,61245,22.9,4.246666667,22.34333333,1000
2021-11-15,0,61245,22.9,4.246666667,22.34333333,240
2021-11-16,0,61245,22.9,4.246666667,22.34333333,200
2021-11-17,0,61359,22.7,4.246666667,22.34333333,82900
2021-11-18,0,61359,22.7,4.246666667,22.34333333,400
2021-11-19,0,61511,22.1,4.246666667,22.34333333,69740
2021-11-20,0,61511,22.2,4.246666667,22.34333333,51700
2021-11-21,0,61511,22.2,4.246666667,22.34333333,840
2021-11-22,0,61375,23,4.246666667,22.34333333,77580
2021-11-23,0,61375,23.7,4.246666667,22.34333333,90480
2021-11-24,0,61375,24.3,4.246666667,22.34333333,90480
2021-11-25,31.6,61057,23.1,4.246666667,22.34333333,54860
2021-11-26,31.6,61057,23.1,4.246666667,22.34333333,840
2021-11-27,0,61602,22.8,4.246666667,22.34333333,52320
2021-11-28,0,61625,23.7,4.246666667,22.34333333,73280
2021-11-29,0,61625,24.5,16.1516129,26.33548387,72780
2021-11-30,0,61625,24.5,16.1516129,26.33548387,840
2021-12-01,0,61632,24.5,16.1516129,26.33548387,73600
2021-12-02,23.1,61632,24.1,16.1516129,26.33548387,73620
2021-12-03,23.1,61632,24.1,16.1516129,26.33548387,1680
2021-12-04,10.7,61632,23.4,16.1516129,26.33548387,1680
2021-12-05,141.7,61632,21.5,16.1516129,26.33548387,80620
2021-12-06,297.3,61677,24.9,16.1516129,26.33548387,84600
2021-12-07,297.3,61677,24.9,16.1516129,26.33548387,840
2021-12-08,5.8,61745,25.8,16.1516129,26.33548387,66340
2021-12-09,1.5,61745,25.3,16.1516129,26.33548387,78920
2021-12-10,0.1,61745,25.7,16.1516129,26.33548387,50480
2021-12-11,0,61745,25.6,16.1516129,26.33548387,97220
2021-12-12,0,61745,26.2,16.1516129,26.33548387,97220
2021-12-13,0,61752,27.7,16.1516129,26.33548387,73560
2021-12-14,0,61752,27.6,16.1516129,26.33548387,64340
2021-12-15,0,61684,27.3,16.1516129,26.33548387,57800
2021-12-16,0,61684,27.3,16.1516129,26.33548387,1920
2021-12-17,0,61684,27.6,16.1516129,26.33548387,39280
2021-12-18,0,61684,27.6,16.1516129,26.33548387,2880
2021-12-19,4,61700,26.7,16.1516129,26.33548387,57960
2021-12-20,4,61700,26.7,16.1516129,26.33548387,2200
2021-12-21,0,61700,25.7,16.1516129,26.33548387,51500
2021-12-22,0,61700,25.7,16.1516129,26.33548387,2020
2021-12-23,2.9,61700,26.1,16.1516129,26.33548387,2020
2021-12-24,8.8,61750,26.9,16.1516129,26.33548387,75300
2021-12-25,8.8,61750,26.9,16.1516129,26.33548387,840
2021-12-26,0.3,61757,27.1,16.1516129,26.33548387,54420
2021-12-27,0,61825,27.5,16.1516129,26.33548387,70520
2021-12-28,0,61825,27.5,16.1516129,26.33548387,840
2021-12-29,0,61780,28,16.1516129,26.33548387,65760
2021-12-30,0,61780,28,16.1516129,26.33548387,840
2021-12-31,0,61780,27.7,16.1516129,26.33548387,63920
2022-01-01,0,61780,27.7,16.1516129,26.33548387,4000
2022-01-02,0,61780,27.9,16.1516129,26.33548387,32600
2022-01-03,0,61780,27.5,16.1516129,26.33548387,32600
2022-01-04,0,61780,27.3,16.1516129,26.33548387,60480
2022-01-05,0,61780,27.3,16.1516129,26.33548387,940
2022-01-06,0,61780,27.2,16.1516129,26.33548387,39240
2022-01-07,0,61780,27.2,16.1516129,26.33548387,2000
2022-01-08,0,61711,27.2,16.1516129,26.33548387,47140
2022-01-09,0,61711,27.2,16.1516129,26.33548387,2640
2022-01-10,0,61711,26.6,16.1516129,26.33548387,96880
2022-01-11,0,61711,26.6,16.1516129,26.33548387,2000
2022-01-12,3.8,61711,26.7,16.1516129,26.33548387,73860
2022-01-13,3.8,61711,26.7,16.1516129,26.33548387,2860
2022-01-14,0.7,61711,28.6,16.1516129,26.33548387,47080
2022-01-15,0.7,61711,28.6,16.1516129,26.33548387,1660
2022-01-16,0,61711,28,5.558064516,25.81935484,1660
2022-01-17,19,61711,27.9,5.558064516,25.81935484,52460
2022-01-18,19,61711,27.9,5.558064516,25.81935484,2920
2022-01-19,29,61711,26.7,5.558064516,25.81935484,96140
2022-01-20,29,61711,26.7,5.558064516,25.81935484,1800
2022-01-21,0,61780,28,5.558064516,25.81935484,99840
2022-01-22,0,61780,28,5.558064516,25.81935484,4900
2022-01-23,0,61666,28.9,5.558064516,25.81935484,68500
2022-01-24,0,61666,28.9,5.558064516,25.81935484,3540
2022-01-25,0,61675,27.9,5.558064516,25.81935484,71600
2022-01-26,0,61675,27.9,5.558064516,25.81935484,3600
2022-01-27,0,61675,27.2,5.558064516,25.81935484,3600
2022-01-28,0,61675,26.1,5.558064516,25.81935484,3600
2022-01-29,0,61570,27.2,5.558064516,25.81935484,116780
2022-01-30,0,61570,27.2,5.558064516,25.81935484,3360
2022-01-31,0,61570,26.2,5.558064516,25.81935484,63060
2022-02-01,0,61570,26.2,5.558064516,25.81935484,5040
2022-02-02,0,61502,26.1,5.558064516,25.81935484,107120
2022-02-03,0,61502,26.1,5.558064516,25.81935484,6020
2022-02-04,0,60839,25.9,5.558064516,25.81935484,77920
2022-02-05,0,60839,25.9,5.558064516,25.81935484,2960
2022-02-06,0,60839,25.6,5.558064516,25.81935484,4720
2022-02-07,17.2,60839,23,5.558064516,25.81935484,32800
2022-02-08,0,60839,24.5,5.558064516,25.81935484,32800
2022-02-09,0,60839,25.6,5.558064516,25.81935484,74980
2022-02-10,0,60839,25.6,5.558064516,25.81935484,3840
2022-02-11,9.4,60839,25.4,5.558064516,25.81935484,89080
2022-02-12,9.4,60839,25.4,5.558064516,25.81935484,6980
2022-02-13,0.3,60839,23.1,5.558064516,25.81935484,73220
2022-02-14,0.3,60839,23.1,5.558064516,25.81935484,1920
2022-02-15,0,60952,23.1,5.558064516,25.81935484,57420
2022-02-16,0,60952,23.1,5.558064516,25.81935484,2040
2022-02-17,0,60952,25.6,5.558064516,25.81935484,64780
2022-02-18,0,60952,25.6,5.558064516,25.81935484,3940
2022-02-19,28,60952,24.6,5.558064516,25.81935484,79680
2022-02-20,28,60952,24.6,5.558064516,25.81935484,1000
2022-02-21,0,60952,25.4,5.558064516,25.81935484,1000
2022-02-22,12.1,60952,25.6,5.558064516,25.81935484,109940
2022-02-23,12.1,60952,25.6,5.558064516,25.81935484,3840
2022-02-24,6.2,60952,26.5,5.558064516,25.81935484,74540
2022-02-25,6.2,60952,26.5,5.558064516,25.81935484,4920
2022-02-26,22.7,60998,25.2,5.558064516,25.81935484,79560
2022-02-27,22.7,60998,25.2,5.558064516,25.81935484,3280
2022-02-28,0,61632,25.6,5.558064516,25.81935484,73640
2022-02-28,0,61632,25.6,5.558064516,25.81935484,2880
2022-03-01,11.3,61623,25.2,5.558064516,25.81935484,107920
2022-03-02,11.3,61623,25.2,5.558064516,25.81935484,5680
2022-03-03,2.7,61623,23.9,5.558064516,25.81935484,46520
2022-03-04,14.4,61623,25.9,5.558064516,25.81935484,46520
2022-03-05,0,61623,25,5.558064516,25.81935484,98520
2022-03-06,0,61623,25,5.558064516,25.81935484,4800
2022-03-07,0,61639,25.5,5.558064516,25.81935484,97240
2022-03-08,0,61639,25.5,5.558064516,25.81935484,3480
2022-03-09,16.2,61670,24.9,3.606666667,22.01,95740
2022-03-10,16.2,61670,24.9,3.606666667,22.01,7140
2022-03-11,2.5,59827,22,3.606666667,22.01,81840
2022-03-12,2.5,59827,22,3.606666667,22.01,5880
2022-03-13,0.5,59849,22.3,3.606666667,22.01,102380
2022-03-14,0.5,59849,22.3,3.606666667,22.01,7560
2022-03-15,0,59849,22.8,3.606666667,22.01,130640
2022-03-16,0,59849,22.8,3.606666667,22.01,3600
2022-03-17,1.5,59849,21.9,3.606666667,22.01,3600
2022-03-18,0,59682,22.4,3.606666667,22.01,134640
2022-03-19,0,59682,22.4,3.606666667,22.01,2880
2022-03-20,0.4,59463,22.7,3.606666667,22.01,92400
2022-03-21,0.4,59463,22.7,3.606666667,22.01,7800
2022-03-22,0,59463,21.5,3.606666667,22.01,53900
2022-03-23,0,59463,21.5,3.606666667,22.01,7900
2022-03-24,0.1,59600,21.6,3.606666667,22.01,85340
2022-03-25,0.1,59600,21.6,3.606666667,22.01,7140
2022-03-26,6.2,59463,21.5,3.606666667,22.01,157540
2022-03-27,6.2,59463,21.5,3.606666667,22.01,6360
2022-03-28,0,59463,22.6,3.606666667,22.01,121040
2022-03-29,0,59463,22.6,3.606666667,22.01,4040
2022-03-30,0,59463,22.7,3.606666667,22.01,4040
2022-03-31,0.6,57941,23.1,3.606666667,22.01,150320
2022-04-01,0.6,57941,23.1,3.606666667,22.01,2640
2022-04-02,3.3,55782,22.3,3.606666667,22.01,115680
2022-04-03,3.3,55782,22.3,3.606666667,22.01,3840
2022-04-04,0.1,55736,22.6,3.606666667,22.01,127120
2022-04-05,0.1,55736,22.6,3.606666667,22.01,7440
2022-04-06,9.9,55191,21.1,3.606666667,22.01,141020
2022-04-07,9.9,55191,21.1,3.606666667,22.01,7420
2022-04-08,9.9,55191,21.1,3.606666667,22.01,60
2022-04-09,0,55191,22.9,3.606666667,22.01,109000
2022-04-10,0,55191,22.9,3.606666667,22.01,9600
2022-04-11,0,55191,21.4,3.606666667,22.01,82140
2022-04-12,0,55191,21.4,3.606666667,22.01,11880
2022-04-13,0,55191,20.7,3.606666667,22.01,11880
2022-04-14,0,55191,22.9,3.606666667,22.01,11880
2022-04-15,22.8,55191,21.5,3.606666667,22.01,11880
2022-04-16,0,55191,23.7,3.606666667,22.01,11880
2022-04-17,0,55191,20.6,3.606666667,22.01,11880
2022-04-18,0,55077,18.1,3.606666667,22.01,149840
2022-04-19,0,55077,18.1,3.606666667,22.01,13400
2022-04-20,0,55077,21.8,3.606666667,22.01,174080
2022-04-21,0,55077,21.8,3.606666667,22.01,5320
2022-04-22,0,55077,21,3.606666667,22.01,5320
2022-04-23,0,55066,21.9,3.606666667,22.01,198460
2022-04-24,0,55066,21.9,3.606666667,22.01,6400
2022-04-25,0.2,55009,21.7,3.606666667,22.01,166220
2022-04-26,36.5,55055,22.7,3.606666667,22.01,95600
2022-04-27,36.5,55055,22.7,3.606666667,22.01,840
2022-04-28,7.4,54948,21.4,3.606666667,22.01,75000
2022-04-29,7.4,54948,21.4,3.606666667,22.01,3280
2022-04-30,0,54811,20.3,0.832258065,15.55483871,136660
2022-05-01,0,54811,20.4,0.832258065,15.55483871,136300
2022-05-02,0,54811,21.9,0.832258065,15.55483871,136300
2022-05-03,0,54811,23.3,0.832258065,15.55483871,184720
2022-05-04,0,54811,23.3,0.832258065,15.55483871,1680
2022-05-05,0,54812,22,0.832258065,15.55483871,110600
2022-05-06,0,54812,22,0.832258065,15.55483871,3360
2022-05-07,0,54765,21,0.832258065,15.55483871,106300
2022-05-08,0,54765,21,0.832258065,15.55483871,3740
2022-05-09,0,54748,21.4,0.832258065,15.55483871,110720
2022-05-10,0.1,54691,21.7,0.832258065,15.55483871,103960
2022-05-11,0,54691,23.3,0.832258065,15.55483871,194900
2022-05-12,12.2,54691,22.9,0.832258065,15.55483871,194900
2022-05-13,4.5,54691,15.6,0.832258065,15.55483871,234200
2022-05-14,4.5,54691,15.6,0.832258065,15.55483871,840
2022-05-15,0,55452,18.3,0.832258065,15.55483871,114680
2022-05-16,0,55452,18.3,0.832258065,15.55483871,1680
2022-05-17,0,55721,20.4,0.832258065,15.55483871,175440
2022-05-18,0,55926,20.8,0.832258065,15.55483871,159560
2022-05-19,3.2,55995,19.5,0.832258065,15.55483871,104700
2022-05-20,4,55995,13.5,0.832258065,15.55483871,55760
2022-05-21,0,55995,7.3,0.832258065,15.55483871,55760
2022-05-22,0,55329,8.1,0.832258065,15.55483871,114820
2022-05-23,0,55329,8.1,0.832258065,15.55483871,4200
2022-05-24,0,55329,8.1,0.832258065,15.55483871,1680
2022-05-25,0.3,55602,10.6,0.832258065,15.55483871,128480
2022-05-26,0.3,55602,10.6,0.832258065,15.55483871,5040
2022-05-27,0,55438,9,0.832258065,15.55483871,109800
2022-05-28,0,55438,9,0.832258065,15.55483871,8500
2022-05-29,0,55344,10.4,0.832258065,15.55483871,173460
2022-05-30,0,55344,10.4,0.832258065,15.55483871,4200
2022-05-31,0.1,55288,10.2,0.832258065,15.55483871,176300
2022-06-01,0.1,55288,10.2,0.832258065,15.55483871,1680
2022-06-02,0,55288,9.6,0.832258065,15.55483871,230020
2022-06-03,0,55288,10.2,0.832258065,15.55483871,230020
2022-06-04,0,55218,10.7,0.832258065,15.55483871,243720
